Ensembl Gene ID	Gene.name	FoldChange	pvalue	padj
ENSG00000131015.4	ULBP2	1.8338735563492	4.72954419925047e-06	0.000140464878267357
ENSG00000058085.10	LAMC2	1.83370094913313	0.00289195973061671	0.0245718621197006
ENSG00000178342.4	KCNG2	1.83326602985856	0.00229834385755138	0.0207385149957804
ENSG00000081181.3	ARG2	1.83163718301747	2.11498535022625e-05	0.000482980898255448
ENSG00000170579.10	DLGAP1	-1.83147277118127	0.00048912449066173	0.00630448602390475
ENSG00000154529.10	CNTNAP3B	-1.82969383260899	0.00026720722649051	0.00391651416917689
ENSG00000043039.4	BARX2	1.8285059741265	0.000122452461143072	0.0020690024652205
ENSG00000075651.11	PLD1	1.82737950612712	5.52762698017309e-05	0.00107937674145775
ENSG00000124107.5	SLPI	-1.82735689930174	2.18008769992515e-07	9.35429735454727e-06
ENSG00000249242.2	TMEM150C	1.82638085066535	0.00351543036011642	0.0281389749738332
ENSG00000167850.3	CD300C	1.82464959424529	0.00117135643176885	0.0125931569892925
ENSG00000126562.12	WNK4	-1.82431396733511	1.13232262841475e-05	0.000288791387852931
ENSG00000131480.4	AOC2	1.82426527751263	3.22094459456148e-05	0.000685607070683094
ENSG00000245694.4	CRNDE	1.82329387344054	0.000198949125181766	0.00306314021349263
ENSG00000166401.9	SERPINB8	1.82223511611409	1.25881897937157e-05	0.000316744497818726
ENSG00000165623.5	UCMA	-1.82187078748761	0.00272933136616012	0.0235958366517713
ENSG00000115414.14	FN1	1.82184141885271	0.00221198494604492	0.0201039100029334
ENSG00000228798.1	AP000473.5	-1.82178401582319	0.00169529861807213	0.0164534785521822
ENSG00000148848.9	ADAM12	1.82155584047376	2.29224277799894e-05	0.000514807417290259
ENSG00000122547.6	EEPD1	-1.8211534847169	0.000569085107169591	0.00714313523664371
ENSG00000197723.3	HSPB9	-1.82112738885977	0.00317778543876952	0.026128992223468
ENSG00000196104.6	SPOCK3	-1.82071654472639	0.00383133971542811	0.029904257568241
ENSG00000076356.6	PLXNA2	1.81997492141229	1.39004352420114e-05	0.000342366460152561
ENSG00000205710.3	C17orf107	-1.81873226056282	1.57399961691268e-12	2.42113808997748e-10
ENSG00000163453.6	IGFBP7	1.8172398535435	0.00214635357017405	0.019738463035357
ENSG00000151617.11	EDNRA	1.81569863388344	0.00149430892273211	0.0150306643955256
ENSG00000246922.4	UBAP1L	-1.81442570617897	0.00137522911267671	0.0141025853347131
ENSG00000151388.6	ADAMTS12	1.81413686577314	0.00289457159461281	0.0245757084995249
ENSG00000116701.10	NCF2	1.81297959423876	0.00375338219507309	0.029465044145723
ENSG00000092820.13	EZR	1.81248178911056	1.5136446203094e-08	9.04028407844129e-07
ENSG00000119686.5	FLVCR2	-1.81211746698083	7.59827760768645e-06	0.000207520797978773
ENSG00000076770.10	MBNL3	-1.81194211204204	4.26435838967682e-09	2.95873887419917e-07
ENSG00000240583.6	AQP1	1.80950869071285	2.65940394727328e-05	0.000581137611167139
ENSG00000124429.12	POF1B	-1.80940711354312	0.0012658553412221	0.0133245780107336
ENSG00000155961.4	RAB39B	-1.8092080179772	0.00392195433203036	0.0303644185108049
ENSG00000128641.13	MYO1B	1.80872024010906	7.94198761900267e-21	6.16638610132564e-18
ENSG00000005020.8	SKAP2	1.80834336959719	3.39999757376656e-09	2.4529628513391e-07
ENSG00000189056.9	RELN	-1.80803626856333	0.00216452251593726	0.0198495723410332
ENSG00000139910.15	NOVA1	1.80778635888374	3.1665769197191e-07	1.28755702433965e-05
ENSG00000000971.11	CFH	-1.80760534090014	1.53108489638197e-11	1.87701798763218e-09
ENSG00000162745.6	OLFML2B	1.80717156729238	1.53170644420093e-05	0.000369444875335742
ENSG00000196352.9	CD55	1.80707073458721	0.00359543419200689	0.0285550679496699
ENSG00000111799.16	COL12A1	-1.80636645357385	1.24782116612642e-12	1.97531302074673e-10
ENSG00000106404.9	CLDN15	-1.80584797392736	1.01333539313581e-05	0.000262677799444823
ENSG00000171227.6	TMEM37	-1.80563530438087	0.000497366149869903	0.00639050833225277
ENSG00000169071.10	ROR2	-1.80556435147329	3.47100814902802e-10	3.14415488166121e-08
ENSG00000168461.7	RAB31	1.80533754632502	4.87541265955794e-12	6.62446695117435e-10
ENSG00000018236.9	CNTN1	1.80512797280856	0.0039312585740204	0.0303931583923199
ENSG00000187608.5	ISG15	1.80498534330751	0.000353208781152493	0.00485587620294384
ENSG00000146197.7	SCUBE3	-1.80490895515091	0.000209130671790723	0.00318683193785694
ENSG00000187642.5	C1orf170	-1.8031904679047	0.00397971068036968	0.0306535039305003
ENSG00000141753.5	IGFBP4	1.80228662980075	9.26624002816e-05	0.00164528827237625
ENSG00000147036.7	LANCL3	1.80084244965132	0.00293872221726382	0.0248982513227401
ENSG00000189120.3	SP6	-1.80016618219946	0.00348728331455918	0.0280790886142654
ENSG00000039560.9	RAI14	1.79935382583679	4.46540119236791e-08	2.31969228123708e-06
ENSG00000163462.13	TRIM46	-1.79884517211898	0.0029720341831888	0.0250823071205452
ENSG00000138670.11	RASGEF1B	1.7988347961424	7.40249518424619e-05	0.00138113920378065
ENSG00000188765.6	TMSB4XP2	1.79860918407366	0.000685116347290619	0.0082931121325713
ENSG00000101440.5	ASIP	-1.79847593234951	0.000149959642948541	0.00243535057597207
ENSG00000127083.7	OMD	1.79778340615415	0.000359319371086003	0.00491914554622777
ENSG00000167992.8	VWCE	-1.79774889564998	0.00107445199381835	0.0117753421644565
ENSG00000169047.4	IRS1	-1.79772035540799	2.78244029129712e-06	8.70780977919376e-05
ENSG00000186466.3	AQP7P1	-1.79744189844047	0.000139037180884957	0.00229686041978645
ENSG00000223561.2	AC003090.1	-1.79740277162504	0.000563127733664967	0.00707925805505574
ENSG00000135269.13	TES	1.79673462874762	2.26898050527201e-09	1.72877229618973e-07
ENSG00000121075.4	TBX4	-1.79643749478775	6.55979898809376e-10	5.78148770274967e-08
ENSG00000111186.8	WNT5B	1.79597329980872	2.25485110588899e-05	0.000508511027406915
ENSG00000237424.1	FOXD2-AS1	-1.79571254582986	7.85668477324721e-05	0.00143936230593029
ENSG00000180340.5	FZD2	-1.79429074245593	0.0010439777187923	0.0115403774270565
ENSG00000130702.9	LAMA5	1.79418048655059	0.000117499823564217	0.00200191705665053
ENSG00000072571.14	HMMR	1.79364481143564	0.00247356980523743	0.0219074175309051
ENSG00000180113.11	TDRD6	-1.79360419615769	0.00118758644305576	0.0127000158725557
ENSG00000145934.11	TENM2	1.7934226526495	2.90804968561294e-05	0.000628023180449258
ENSG00000253848.1	RP11-10N23.5	-1.79140784140676	0.00337754719701901	0.0274530942409746
ENSG00000135069.9	PSAT1	1.79013649052493	0.000387492953561427	0.00521673791269288
ENSG00000136997.10	MYC	1.78990832599862	0.000162656473712519	0.00261034823216794
ENSG00000082074.11	FYB	-1.78944280014376	5.20569349336737e-08	2.63598858414146e-06
ENSG00000122254.6	HS3ST2	1.78847080710266	0.00310776915691305	0.025748056963144
ENSG00000146555.14	SDK1	1.78825531193071	0.000500264606341134	0.00642268850897022
ENSG00000260572.1	RP11-16N11.2	-1.78772160075756	0.00190124744625735	0.0179293462181759
ENSG00000266714.2	MYO15B	-1.78770171741517	0.00224277538067932	0.0202932589245152
ENSG00000128487.12	SPECC1	1.78749619392127	1.42565263546845e-06	4.79283839614702e-05
ENSG00000145675.10	PIK3R1	-1.78664678553588	1.32914528118235e-07	6.15673687774948e-06
ENSG00000142731.6	PLK4	1.78644964189856	0.00146826950099704	0.0148144394887109
ENSG00000258738.1	RP11-73E17.2	1.7855995268113	0.000572473809536752	0.00716519050503782
ENSG00000117425.9	PTCH2	-1.78463958909046	0.000337123726200026	0.0046861060150822
ENSG00000163661.3	PTX3	1.78391190937122	0.00125416137671124	0.0132185528424543
ENSG00000130762.10	ARHGEF16	-1.78370404790418	0.00510857844071728	0.0371522620320674
ENSG00000198300.8	PEG3	-1.78273660967715	1.46641039692105e-05	0.000355800915502943
ENSG00000236166.1	RP3-523C21.2	-1.78219721647839	0.00314712320908173	0.0259530249811738
ENSG00000101412.9	E2F1	1.78192227703117	0.00135418413345454	0.0139776859362024
ENSG00000169752.12	NRG4	-1.78171417438883	0.00371439925184292	0.0292152821038586
ENSG00000260947.1	RP11-384P7.7	-1.78149567022353	5.8218478728098e-05	0.00112337549782442
ENSG00000063127.11	SLC6A16	-1.78104715798178	0.00296975987085668	0.0250760925397815
ENSG00000196872.6	KIAA1211L	-1.7809499026014	0.00118719619808334	0.0127000158725557
ENSG00000091592.11	NLRP1	-1.78053017941454	1.7671478450179e-11	2.1502496726132e-09
ENSG00000250208.2	RP11-143E21.7	1.78045033103208	0.00114473886717211	0.0123690969047325
ENSG00000204623.4	ZNRD1-AS1	-1.78020490320033	0.000153523279917569	0.00248333043557139
ENSG00000129038.11	LOXL1	1.78015230419509	3.75351979580617e-05	0.000777651083489448
ENSG00000186493.7	C5orf38	1.77999932233528	0.00082575083407841	0.00960332906536981
ENSG00000010310.4	GIPR	1.77883406006845	0.000729191662405393	0.00871662027530787
ENSG00000235531.5	RP11-383H13.1	1.77864097642562	0.000780936566335733	0.00922025395662862
ENSG00000077092.14	RARB	1.77739674909589	7.16837950748176e-06	0.00019810242011778
ENSG00000267532.1	MIR497HG	-1.77716741349786	3.0240800640887e-10	2.8015696275549e-08
ENSG00000066468.15	FGFR2	-1.77708184368968	1.0920494489034e-11	1.39108330190391e-09
ENSG00000187942.7	LDLRAD2	-1.77613312416124	5.74780084664546e-06	0.000164733699678775
ENSG00000034971.9	MYOC	-1.77566771058274	0.0003877759184412	0.00521673791269288
ENSG00000159167.7	STC1	-1.77547147619355	0.00509731028006043	0.0370992092454034
ENSG00000126778.6	SIX1	1.77522088676879	6.94859215319832e-08	3.412554068009e-06
ENSG00000117399.9	CDC20	1.77504935457116	0.00559130146042127	0.0395686503091011
ENSG00000155428.8	TRIM74	-1.77473334121947	0.00502328700721326	0.03674614784965
ENSG00000127955.11	GNAI1	1.77404217283592	8.2013702216778e-05	0.00149078418577989
ENSG00000237301.1	RP4-680D5.2	-1.77341883681297	0.00541441535329456	0.0387541889093362
ENSG00000226031.1	FGF13-AS1	-1.77096796994448	0.00493510915517776	0.0362790598625669
ENSG00000156453.9	PCDH1	1.77070315485316	0.00178723290726334	0.0171094962179468
ENSG00000224769.1	AC069213.1	-1.77047172942983	0.000905624984785635	0.0103116029168504
ENSG00000154734.9	ADAMTS1	1.77041681399964	3.0018412061382e-05	0.000643167159869689
ENSG00000131797.8	CLUHP3	-1.77038965500376	0.00127109305694667	0.0133452493841052
ENSG00000003147.13	ICA1	1.76992822132357	0.00189079217831276	0.0178928418266916
ENSG00000154589.2	LY96	1.76945413684952	0.00058535858173123	0.00729126942332139
ENSG00000145681.6	HAPLN1	-1.76937974327076	3.874456451475e-07	1.54457243132763e-05
ENSG00000129465.11	RIPK3	1.76895303533761	0.00259834483405421	0.0227896786009973
ENSG00000156466.8	GDF6	1.76855078919785	1.97724240710795e-06	6.43491765427049e-05
ENSG00000005249.8	PRKAR2B	1.76839295693464	0.00181134068337717	0.0173117877153955
ENSG00000114737.11	CISH	-1.768313647418	0.000152418434703325	0.00246790722724699
ENSG00000006071.7	ABCC8	-1.76815670453606	0.00204226212532698	0.0189560080679439
ENSG00000179406.6	LINC00174	-1.76642595062742	0.000784888019117019	0.00924014379184331
ENSG00000078814.11	MYH7B	-1.76578640365488	0.000193240911288652	0.00300361588042085
ENSG00000175832.8	ETV4	1.76567003646749	8.55682408690144e-05	0.0015450610934322
ENSG00000248458.2	AL139147.1	1.76538350152617	0.00272793920160547	0.0235958366517713
ENSG00000176208.4	ATAD5	1.76537509412269	0.00105056586560936	0.0115817961046387
ENSG00000225614.2	ZNF469	-1.76524647904983	3.34967913576627e-10	3.0512021401491e-08
ENSG00000105479.10	CCDC114	-1.76440686093693	0.00471355504836661	0.0349179986658871
ENSG00000136052.5	SLC41A2	1.76407961803689	7.86171453991016e-11	8.06196575932297e-09
ENSG00000120254.11	MTHFD1L	1.76373101293512	1.13976421328163e-07	5.37105650218409e-06
ENSG00000177989.9	ODF3B	1.76336222368789	4.22779174120568e-05	0.000857389854979584
ENSG00000183479.8	TREX2	-1.76326509321581	0.00416268025878926	0.0316569503822569
ENSG00000259146.1	RP1-261D10.2	-1.76226509689236	1.4079207520482e-05	0.000345725118405813
ENSG00000121621.6	KIF18A	1.76203938007455	0.00425015874353115	0.0321572335560442
ENSG00000122756.10	CNTFR	-1.7616937985509	4.0305849280757e-05	0.000822511730316325
ENSG00000132386.6	SERPINF1	1.76081741288293	0.000309534999019458	0.00439248751872259
ENSG00000166402.4	TUB	-1.76067588390926	8.72439304932791e-11	8.83548004157091e-09
ENSG00000128536.11	CDHR3	-1.75968322548038	0.00177470511779743	0.0170215099680512
ENSG00000143816.6	WNT9A	1.75933306895681	0.000149736945268785	0.00243415841735547
ENSG00000153363.8	LINC00467	1.75929505279802	0.000168521699619676	0.00268859717446069
ENSG00000143355.10	LHX9	1.7585380111036	0.00192824088441274	0.0181524062473151
ENSG00000115361.3	ACADL	-1.75850467451971	0.000466446178440945	0.00608919530782996
ENSG00000224081.3	RP11-86H7.1	-1.75769393855862	0.000503951783530965	0.00646415683447864
ENSG00000241155.1	ARHGAP31-AS1	-1.75630141414977	0.00219732914492154	0.0200206643912611
ENSG00000056558.6	TRAF1	-1.75581235814247	1.54739809089227e-07	7.00842385333291e-06
ENSG00000124762.8	CDKN1A	1.75570153055314	0.000376908214818596	0.00510626053435467
ENSG00000261326.1	RP5-1057J7.6	-1.75462482987784	0.00340686649750158	0.027636297632718
ENSG00000253958.1	CLDN23	-1.75454368612845	0.00272378026716049	0.0235853623239787
ENSG00000100593.12	ISM2	1.75438426118175	0.00249130293429425	0.022028339661574
ENSG00000100626.11	GALNT16	1.75427634212553	0.00014635050080372	0.00239342519117819
ENSG00000196218.7	RYR1	-1.7535883811533	0.000179003574638437	0.00282541460259411
ENSG00000115556.9	PLCD4	-1.75332289210268	5.56222547838073e-07	2.13393144529407e-05
ENSG00000065413.12	ANKRD44	1.75273010868797	0.00173086823919612	0.0167190797630881
ENSG00000137868.14	STRA6	-1.75217316239808	0.00313094495238723	0.0258768692239475
ENSG00000197635.5	DPP4	1.75154428489127	0.000198761325459352	0.00306314021349263
ENSG00000108797.7	CNTNAP1	-1.75137798507306	3.08645374716793e-10	2.8431993416708e-08
ENSG00000263069.1	CTD-2047H16.4	-1.75134154706955	0.00398626410965637	0.0306874581246209
ENSG00000133816.9	MICAL2	1.7513295594257	8.92604494350352e-06	0.00023550026343661
ENSG00000164776.5	PHKG1	-1.75120405686586	5.21895796387327e-07	2.02126151071149e-05
ENSG00000198805.7	PNP	1.75110392497729	1.16880344031906e-06	4.01146127046253e-05
ENSG00000105426.10	PTPRS	-1.75103899814589	1.28770964678466e-12	2.01885632604076e-10
ENSG00000105852.6	PON3	-1.75074183829289	6.07460294410362e-06	0.000171954798112173
ENSG00000217289.3	AC018865.5	-1.7505337876392	0.00588150241373016	0.0411268890030154
ENSG00000226674.2	AC074093.1	1.74895164631469	0.00156569960844671	0.0156426054630659
ENSG00000260824.1	CTD-2235H24.2	-1.7484694335308	0.00361834309986022	0.0286727525636066
ENSG00000077152.5	UBE2T	1.74842024002618	0.00450023251377317	0.0336742960702485
ENSG00000091137.7	SLC26A4	-1.74809004100996	1.13002188510239e-06	3.90360314334629e-05
ENSG00000069535.11	MAOB	-1.74805753074252	2.12630671753587e-11	2.46129610353382e-09
ENSG00000106546.8	AHR	1.74792375508928	0.000950428809858837	0.0107239943659409
ENSG00000259612.1	RP11-316P21.1	1.74740207907221	0.00249171742375747	0.022028339661574
ENSG00000204361.7	NXPE2	1.7455075133544	0.00211003608014922	0.0194703668855874
ENSG00000168280.12	KIF5C	1.74509785449273	0.000466840708013195	0.00608947019532412
ENSG00000171889.3	MIR31HG	1.74400685319614	0.00554569917284743	0.0393484007890676
ENSG00000182752.8	PAPPA	1.74372521737781	0.000274831598188176	0.00400365469700491
ENSG00000159231.5	CBR3	1.74178365112703	1.17545442149279e-05	0.000298532466393147
ENSG00000259721.1	RP11-758N13.1	-1.74146671766739	0.000784284692463548	0.0092397123631634
ENSG00000185518.7	SV2B	-1.74107644663884	0.0020426682720256	0.0189560080679439
ENSG00000187068.2	C3orf70	-1.74091162581362	1.10071728036881e-07	5.23241844210302e-06
ENSG00000127903.12	ZNF835	-1.74041230085848	0.00643146707132079	0.0439685830599101
ENSG00000131471.2	AOC3	1.7398654717039	0.000323712681898877	0.00454228509325403
ENSG00000005961.13	ITGA2B	-1.7396570765995	0.0033399688297001	0.0271731062860814
ENSG00000116991.6	SIPA1L2	1.73953701631843	9.55237456807424e-05	0.00167835632901348
ENSG00000167771.5	RCOR2	-1.73944572852922	0.000465301016799383	0.00607911304400156
ENSG00000065717.10	TLE2	-1.73918812080189	1.83206788920811e-09	1.42927592983437e-07
ENSG00000178573.6	MAF	-1.7388056788804	9.13175210418326e-07	3.2795863008526e-05
ENSG00000165929.8	TC2N	-1.73870520492763	0.00436418892241636	0.0328674828545029
ENSG00000115252.14	PDE1A	-1.7374258990326	0.000228559688902726	0.00342257521156252
ENSG00000212456.1	U1	-1.73704622325646	0.00772035510223333	0.0504730754909976
ENSG00000188042.5	ARL4C	1.73645500228504	0.00159170969835238	0.0158248942875827
ENSG00000259384.2	GH1	-1.73598990238721	0.00616206951232288	0.042619346168619
ENSG00000142634.8	EFHD2	1.73578453358251	1.20417646937829e-05	0.000304404609817256
ENSG00000222041.5	LINC00152	1.73551226785758	3.58906996989608e-05	0.00074833485753396
ENSG00000054392.8	HHAT	-1.73434033575566	9.63767140744948e-10	8.05857601530583e-08
ENSG00000134198.5	TSPAN2	1.73401389388261	1.39187918855281e-08	8.37438751636661e-07
ENSG00000141576.10	RNF157	-1.73300192126517	0.00304852229192849	0.0255558642518735
ENSG00000147010.13	SH3KBP1	1.73201083602136	6.46084763935086e-07	2.44986327347943e-05
ENSG00000034063.9	UHRF1	1.73177169416064	0.00172930932327695	0.016713923246017
ENSG00000108813.8	DLX4	1.7310460575496	0.000350930922629803	0.00484088721952533
ENSG00000164976.8	KIAA1161	-1.73092488294784	3.83711240700412e-06	0.000116290181777327
ENSG00000180672.4	AC007362.1	1.73083810359044	6.21924768246603e-06	0.000175137881627994
ENSG00000186530.13	XKR5	1.73077670683975	0.00807119135487563	0.0523263519050684
ENSG00000137101.8	CD72	-1.73029249857068	0.00186775743865806	0.017736624948934
ENSG00000228393.3	RP11-325F22.3	-1.72918591435972	0.00288634764974944	0.0245497644387922
ENSG00000166073.4	GPR176	1.72890061677762	2.17341919533176e-05	0.000493559888299225
ENSG00000118245.2	TNP1	1.72848633126481	0.00857080838268048	0.0545460697422347
ENSG00000253223.1	RP11-409C19.2	-1.72835006316317	0.0015855981861558	0.015778988833924
ENSG00000183876.8	ARSI	1.7283198280312	1.32643203373381e-06	4.50572381458954e-05
ENSG00000197461.9	PDGFA	1.72829377953158	3.80771748677078e-08	2.01445848867798e-06
ENSG00000079102.12	RUNX1T1	-1.72792296822574	2.50377626333077e-07	1.04677107624636e-05
ENSG00000148053.11	NTRK2	1.72700793458281	7.5836140541813e-05	0.00140512303583439
ENSG00000197956.5	S100A6	1.72680446870907	1.19647825244986e-10	1.18242072940885e-08
ENSG00000106785.10	TRIM14	-1.72662495304629	2.69725888963467e-07	1.11905359276064e-05
ENSG00000232973.4	CYP1B1-AS1	-1.7262456867125	0.00548494580088736	0.0390703544270286
ENSG00000149970.10	CNKSR2	1.7256475905217	0.00107038176809773	0.0117469239040466
ENSG00000184599.9	FAM19A3	-1.72438603725164	0.00525663898268622	0.0379273825648571
ENSG00000176857.4	CTC-298B17.1	1.72424154676767	0.00623478145902344	0.0429662348644874
ENSG00000099219.9	ERMP1	-1.72329533324914	1.72321156056463e-07	7.69779849178256e-06
ENSG00000106236.3	NPTX2	1.72305962541199	0.000768043618396148	0.00910098197525377
ENSG00000176641.6	RNF152	1.72204657961575	7.48482990058071e-05	0.00139315241471425
ENSG00000132170.15	PPARG	1.72201339121009	0.00876380014150743	0.055449655144462
ENSG00000123329.13	ARHGAP9	1.72187267452924	0.00466754401914785	0.0346558766995472
ENSG00000204065.2	TCEAL5	-1.72103387091713	0.000376460576497506	0.00510626053435467
ENSG00000157514.12	TSC22D3	1.7205685747815	1.78386906116397e-10	1.6812708116924e-08
ENSG00000179152.14	TCAIM	1.72024584784867	8.92547974490602e-09	5.66264386150555e-07
ENSG00000188015.5	S100A3	1.71999702164895	5.7528816283541e-05	0.0011163928283412
ENSG00000100342.16	APOL1	-1.71926569752998	0.000169590044762565	0.00270299675450011
ENSG00000178568.9	ERBB4	-1.71881212725879	0.0082458536007666	0.0531371224489181
ENSG00000174963.13	ZIC4	1.71810725162855	0.00683796704048304	0.0458441828104753
ENSG00000177990.7	DPY19L2	-1.71743044536607	0.000116539266890982	0.00198970968236383
ENSG00000067082.10	KLF6	1.7171439656657	0.000145863498887261	0.00238785577244657
ENSG00000118849.5	RARRES1	1.71661689471956	0.00184963618451645	0.0175747773825995
ENSG00000251331.1	RP11-689K5.3	1.71612702036185	0.00911320058500074	0.056934121125176
ENSG00000163032.7	VSNL1	1.71580078601155	0.00300538385012197	0.0252956880011148
ENSG00000212694.4	AC084018.1	-1.71551617872647	4.06062077463073e-05	0.000827605271629426
ENSG00000111215.6	PRR4	-1.71532896354667	7.50369330445931e-05	0.00139507091595449
ENSG00000261254.1	RP4-714D9.5	-1.7141946129874	0.00563316055524304	0.0397785547220605
ENSG00000106511.5	MEOX2	1.71393997871669	6.71367952177818e-05	0.00126844200003005
ENSG00000182168.10	UNC5C	-1.71387474260158	9.29761391051455e-05	0.00164769377493225
ENSG00000016391.5	CHDH	-1.71376146705016	8.73456085630727e-07	3.17727737333041e-05
ENSG00000071073.6	MGAT4A	-1.7134021962428	0.000333737447667125	0.00464299409915739
ENSG00000185551.8	NR2F2	-1.71278548086353	0.00331780152156922	0.0270348594748557
ENSG00000110693.11	SOX6	-1.71235334922786	4.62796511429349e-05	0.000920231355957992
ENSG00000268038.1	AC011516.2	-1.71158097130183	0.00864002512013336	0.054889933932562
ENSG00000078053.12	AMPH	1.71124029063457	0.00220150868700843	0.0200359001135861
ENSG00000188487.7	INSC	-1.71105285583576	8.00160208902264e-06	0.000215646482746304
ENSG00000225138.2	CTD-2228K2.7	-1.71067848442179	0.00022110851700925	0.00334121813701188
ENSG00000095713.9	CRTAC1	1.71061399540451	0.000227491600259953	0.00341551615307415
ENSG00000115963.9	RND3	1.70986935132039	7.75948472269335e-07	2.86983709319971e-05
ENSG00000074181.4	NOTCH3	1.70923752853391	0.00949492067007307	0.0584647588842679
ENSG00000244509.2	APOBEC3C	1.70752011030262	5.50203097304254e-05	0.00107566684670814
ENSG00000152894.10	PTPRK	1.70746927806593	2.75428117411341e-06	8.68180169590018e-05
ENSG00000124159.10	MATN4	-1.70743828431599	0.00920766582793682	0.0572800424740594
ENSG00000157240.2	FZD1	1.70706915711673	1.10661843794894e-06	3.83087338232642e-05
ENSG00000155367.10	PPM1J	-1.70690055654808	0.000487973032850885	0.00629462049100766
ENSG00000214290.3	C11orf93	-1.70687851291733	0.00845072804163164	0.0539503213464385
ENSG00000122591.7	FAM126A	1.70512674037298	1.0055923177884e-06	3.54129216879909e-05
ENSG00000002745.8	WNT16	1.70472048729541	0.00604458251781818	0.0419927217524607
ENSG00000235831.2	BHLHE40-AS1	-1.70470879062001	0.00213435713502784	0.0196614085235192
ENSG00000154027.14	AK5	1.70435299825304	0.00968782589107114	0.0593388434086833
ENSG00000198142.3	SOWAHC	1.70420671363447	2.55549856131274e-06	8.13816485199302e-05
ENSG00000164694.12	FNDC1	1.70312696475784	1.43789131354674e-07	6.58562299645492e-06
ENSG00000171812.6	COL8A2	1.70283583885376	8.50433259467071e-12	1.09183577130792e-09
ENSG00000164626.8	KCNK5	-1.70247199769806	4.44885901020056e-06	0.000133098433323523
ENSG00000185128.11	TBC1D3F	-1.7018822153505	0.00833970256349538	0.0534928600699418
ENSG00000101104.8	PABPC1L	-1.70185931923699	7.4033466059754e-05	0.00138113920378065
ENSG00000198373.8	WWP2	-1.70017780190558	1.45178943982453e-07	6.61213039562541e-06
ENSG00000165030.3	NFIL3	1.69938288383866	0.00644946433248765	0.0440177965429933
ENSG00000188763.3	FZD9	-1.69890245036008	6.91306664993395e-08	3.40536410051883e-06
ENSG00000163359.10	COL6A3	1.69844741112223	4.67424993038273e-08	2.39665550675756e-06
ENSG00000203843.3	PFN1P2	-1.69808288504063	0.00503234691727677	0.0367783130821146
ENSG00000105810.5	CDK6	1.69760401028338	2.23229959814458e-07	9.55318765032738e-06
ENSG00000173706.8	HEG1	1.69744589492459	1.3222579031995e-05	0.000327650685587657
ENSG00000167588.8	GPD1	-1.69740423436277	0.00285907901353761	0.0244710148639006
ENSG00000165480.11	SKA3	1.69726745919702	0.0104933797939256	0.0629045949435592
ENSG00000119138.3	KLF9	1.69720939246578	1.3567774836695e-07	6.24922510486756e-06
ENSG00000105639.14	JAK3	-1.69681669092513	2.58090805309129e-05	0.00056648694802723
ENSG00000229481.1	CTD-2554C21.3	-1.69664412383994	9.51642795296539e-05	0.00167672269122339
ENSG00000227525.3	RP11-282K24.1	1.69626496947827	1.74021151925029e-07	7.74988336578014e-06
ENSG00000111199.6	TRPV4	-1.69536690757962	2.9861049334369e-14	6.57951904590387e-12
ENSG00000105967.11	TFEC	1.6942050987973	0.0106848149469102	0.0635692321621384
ENSG00000135914.5	HTR2B	-1.69370899359084	0.000238375869311501	0.00354798809168029
ENSG00000163520.9	FBLN2	1.6934877626041	0.00581475074253721	0.0407810994362166
ENSG00000166963.8	MAP1A	1.69328875572706	7.98036524821162e-05	0.00145710924268858
ENSG00000154556.13	SORBS2	1.69295726465515	1.41676233885339e-05	0.000346373682276483
ENSG00000226174.2	TEX22	-1.69205975163383	0.00924260323838289	0.0574535439579996
ENSG00000112208.8	BAG2	1.69196940368037	2.49297743065404e-05	0.000550785867301005
ENSG00000188206.5	HNRNPU-AS1	-1.69146534606951	0.000686822634477014	0.00829529115196126
ENSG00000174483.15	BBS1	-1.69090511506424	0.00313861202367439	0.0259114273650688
ENSG00000123485.6	HJURP	1.69056009169523	0.00552451554697029	0.039249335944815
ENSG00000137563.7	GGH	1.69005266222963	1.26626243352622e-05	0.000317637061209923
ENSG00000111077.12	TENC1	-1.68945729957555	6.43151223733529e-13	1.07005925540563e-10
ENSG00000134057.10	CCNB1	1.68906533345983	0.000804906895166408	0.00942139764945319
ENSG00000180263.9	FGD6	-1.68902721770075	0.000341313099978839	0.00473223647547192
ENSG00000122641.9	INHBA	1.68808486265977	0.000153951523859231	0.00248778949110481
ENSG00000205277.5	MUC12	1.68794252717264	0.00409609411720192	0.0312503262756706
ENSG00000174332.3	GLIS1	1.6879002982725	0.000399320126617647	0.00534997096507867
ENSG00000038210.9	PI4K2B	1.68768886269214	1.77218154053626e-07	7.80957297795775e-06
ENSG00000213694.3	S1PR3	1.68746722386432	7.54630806886896e-06	0.000206447236682732
ENSG00000008517.12	IL32	1.68746091006685	0.0100444590331055	0.0608828641393255
ENSG00000078596.6	ITM2A	-1.68685726693571	1.45050220410398e-06	4.85037326779031e-05
ENSG00000205542.6	TMSB4X	1.68671360494895	0.00084378249381701	0.00975875333513976
ENSG00000237683.5	AL627309.1	-1.68638895274701	0.000996532642278648	0.0110959433754959
ENSG00000181291.5	TMEM132E	-1.68605728173801	0.0114203579687536	0.06643201451321
ENSG00000172716.12	SLFN11	1.68587124694391	0.000137242150512234	0.00227411917083534
ENSG00000165072.9	MAMDC2	1.6855798708659	0.000563615171615913	0.00707992709799496
ENSG00000173698.13	GPR64	1.68552806928148	0.000676038682769359	0.0082054615062732
